"NTopics","Binary","Alpha","Beta","Cutoff","City","MinUsers","MinVenues","m","sd","nmi","Rep"
40,"false",0.6,1,0.01,"new_york",5,2,7.42307692307692,3.05158775266054,0.0997949,2
80,"false",0.6,1,0.01,"new_york",5,2,12.253164556962,3.72448724100611,0.0754302,2
20,"true",0.6,1,0.01,"new_york",5,2,2.47058823529412,2.26709194395661,0.742606,2
40,"true",0.6,1,0.01,"new_york",5,2,2.32142857142857,1.84699097490368,0.55138,2
80,"true",0.6,1,0.01,"new_york",5,2,2.43333333333333,2.06252830004966,0.727556,2
20,"false",20,1,0.01,"new_york",5,2,3.84848484848485,2.796439836216,0.102714,2
40,"false",20,1,0.01,"new_york",5,2,7.79487179487179,3.34725696714925,0.113952,2
80,"false",20,1,0.01,"new_york",5,2,12.0253164556962,4.02215103443467,0.0913068,2
20,"true",20,1,0.01,"new_york",5,2,2.26923076923077,1.7563073149695,0.569585,2
40,"true",20,1,0.01,"new_york",5,2,2.82,1.80351131441543,0.411152,2
80,"true",20,1,0.01,"new_york",5,2,3.67889908256881,2.59943275131523,0.278624,2
20,"false",50,1,0.01,"new_york",5,2,3.79411764705882,1.77148134835169,0.246341,2
40,"false",50,1,0.01,"new_york",5,2,7.75949367088608,3.69412280928607,0.16237,2
80,"false",50,1,0.01,"new_york",5,2,12.3291139240506,4.42696289613477,0.0783446,2
20,"true",50,1,0.01,"new_york",5,2,2.71875,2.18845025443327,0.474242,2
40,"true",50,1,0.01,"new_york",5,2,4.23611111111111,2.58104169141697,0.436979,2
80,"true",50,1,0.01,"new_york",5,2,5.96575342465753,3.58813059302116,0.181027,2
20,"false",100,1,0.01,"new_york",5,2,3.70588235294118,2.22287572090485,0.204877,2
40,"false",100,1,0.01,"new_york",5,2,8.01298701298701,3.55591984729063,0.145055,2
80,"false",100,1,0.01,"new_york",5,2,12.4779874213836,4.52396778630069,0.0692753,2
20,"true",100,1,0.01,"new_york",5,2,4,2.71648860568705,0.576284,2
40,"true",100,1,0.01,"new_york",5,2,6.15942028985507,3.92437026947448,0.342503,2
80,"true",100,1,0.01,"new_york",5,2,7.64150943396226,4.63514780514531,0.161063,2
20,"false",0.6,0.01,0.005,"new_york",5,5,20.6,7.90261235613149,0.151121,2
40,"false",0.6,0.01,0.005,"new_york",5,5,32.375,9.3081902141765,0.058165,2
80,"false",0.6,0.01,0.005,"new_york",5,5,39.40625,8.66664020920006,0.0633376,2
20,"true",0.6,0.01,0.005,"new_york",5,5,12.375,5.7765551796542,0.528506,2
40,"true",0.6,0.01,0.005,"new_york",5,5,19.8125,6.93932793229278,0.286384,2
80,"true",0.6,0.01,0.005,"new_york",5,5,29.5125,8.61181541719713,0.209762,2
20,"false",20,0.01,0.005,"new_york",5,5,20.8,8.31186979488848,0.161025,2
40,"false",20,0.01,0.005,"new_york",5,5,32.2,9.48603237009985,0.0607216,2
80,"false",20,0.01,0.005,"new_york",5,5,39.83125,8.74604807431556,0.0689974,2
20,"true",20,0.01,0.005,"new_york",5,5,15.475,6.22232333556427,0.497384,2
40,"true",20,0.01,0.005,"new_york",5,5,24.425,6.59454127923575,0.305363,2
80,"true",20,0.01,0.005,"new_york",5,5,38.64375,7.65313014023649,0.214457,2
20,"false",50,0.01,0.005,"new_york",5,5,20.65,8.73704168674371,0.136175,2
40,"false",50,0.01,0.005,"new_york",5,5,32.8125,9.41194198339185,0.0875831,2
80,"false",50,0.01,0.005,"new_york",5,5,39.85,8.74675141851868,0.0828212,2
20,"true",50,0.01,0.005,"new_york",5,5,15.925,6.50596373357277,0.385349,2
40,"true",50,0.01,0.005,"new_york",5,5,26.925,5.90596137363219,0.332075,2
80,"true",50,0.01,0.005,"new_york",5,5,40.13125,7.63484388805485,0.192557,2
20,"false",100,0.01,0.005,"new_york",5,5,21.025,7.91132748431656,0.129331,2
40,"false",100,0.01,0.005,"new_york",5,5,32.2875,9.11278660711615,0.0920361,2
80,"false",100,0.01,0.005,"new_york",5,5,40.8375,8.41149819513697,0.0775869,2
20,"true",100,0.01,0.005,"new_york",5,5,22.35,5.87279691371527,0.377007,2
40,"true",100,0.01,0.005,"new_york",5,5,33.9375,7.14292382428188,0.310803,2
80,"true",100,0.01,0.005,"new_york",5,5,44.56875,7.6566425101543,0.184626,2
20,"false",0.6,1,0.005,"new_york",5,5,21,7.99037882995255,0.105596,2
40,"false",0.6,1,0.005,"new_york",5,5,31.6125,8.78936893804748,0.0676233,2
80,"false",0.6,1,0.005,"new_york",5,5,38.975,7.18397062648951,0.0657899,2
20,"true",0.6,1,0.005,"new_york",5,5,10.1282051282051,6.94784891807486,0.390208,2
40,"true",0.6,1,0.005,"new_york",5,5,9.59154929577465,6.34840241948146,0.223527,2
80,"true",0.6,1,0.005,"new_york",5,5,7.54430379746835,6.28754868127034,0.215793,2
20,"false",20,1,0.005,"new_york",5,5,22.325,9.21644989776154,0.180174,2
40,"false",20,1,0.005,"new_york",5,5,32.85,9.43881026615676,0.135173,2
80,"false",20,1,0.005,"new_york",5,5,39.14375,8.12391986047198,0.0755951,2
20,"true",20,1,0.005,"new_york",5,5,14.075,5.51170084038005,0.42676,2
40,"true",20,1,0.005,"new_york",5,5,19.975,6.03780285295398,0.326075,2
80,"true",20,1,0.005,"new_york",5,5,26.325,8.00436201834692,0.161522,2
20,"false",50,1,0.005,"new_york",5,5,20.7,8.2964311140857,0.116538,2
40,"false",50,1,0.005,"new_york",5,5,32.35,8.9302501134407,0.11725,2
80,"false",50,1,0.005,"new_york",5,5,40.20625,7.80831428751293,0.0744644,2
20,"true",50,1,0.005,"new_york",5,5,17.475,7.00910579907053,0.35957,2
40,"true",50,1,0.005,"new_york",5,5,26.4875,6.55066669715497,0.244362,2
80,"true",50,1,0.005,"new_york",5,5,39.825,7.89598257853341,0.135321,2
20,"false",100,1,0.005,"new_york",5,5,20.575,7.94173493930349,0.140843,2
40,"false",100,1,0.005,"new_york",5,5,32.925,9.76661194379911,0.121878,2
80,"false",100,1,0.005,"new_york",5,5,40.05,7.97937593120993,0.0842205,2
20,"true",100,1,0.005,"new_york",5,5,22.225,6.3749811462768,0.330491,2
40,"true",100,1,0.005,"new_york",5,5,33.625,6.23460128352704,0.168412,2
80,"true",100,1,0.005,"new_york",5,5,44.78125,7.4180401173349,0.106441,2
20,"false",0.6,0.01,0.01,"new_york",5,5,5.28571428571429,2.52716335480094,0.114683,2
40,"false",0.6,0.01,0.01,"new_york",5,5,10.6794871794872,4.65565872623393,0.0885949,2
80,"false",0.6,0.01,0.01,"new_york",5,5,15.5534591194969,5.24542935306556,0.102366,2
20,"true",0.6,0.01,0.01,"new_york",5,5,2.93939393939394,2.33103241530703,0.547536,2
40,"true",0.6,0.01,0.01,"new_york",5,5,4.84285714285714,2.65196516844743,0.357326,2
80,"true",0.6,0.01,0.01,"new_york",5,5,6.81410256410256,4.01578255287726,0.314438,2
20,"false",20,0.01,0.01,"new_york",5,5,4.81081081081081,2.8948022177482,0.161782,2
40,"false",20,0.01,0.01,"new_york",5,5,10.3670886075949,4.54937926222196,0.147101,2
80,"false",20,0.01,0.01,"new_york",5,5,15.7106918238994,5.4567875651347,0.0821484,2
20,"true",20,0.01,0.01,"new_york",5,5,3.57575757575758,2.68130452194337,0.595289,2
40,"true",20,0.01,0.01,"new_york",5,5,5.85714285714286,3.38617267922559,0.328143,2
80,"true",20,0.01,0.01,"new_york",5,5,10.4875,4.12842196541588,0.251414,2
20,"false",50,0.01,0.01,"new_york",5,5,5.5,2.8946135974924,0.256263,2
40,"false",50,0.01,0.01,"new_york",5,5,10.3625,5.00441260984946,0.117905,2
80,"false",50,0.01,0.01,"new_york",5,5,16.1962025316456,5.5148425790856,0.0896939,2
20,"true",50,0.01,0.01,"new_york",5,5,3.72222222222222,2.09231397686336,0.53171,2
40,"true",50,0.01,0.01,"new_york",5,5,6.36708860759494,3.45734897398939,0.41164,2
80,"true",50,0.01,0.01,"new_york",5,5,11.5875,4.30209470699153,0.229327,2
20,"false",100,0.01,0.01,"new_york",5,5,5.36111111111111,2.88991129649117,0.281022,2
40,"false",100,0.01,0.01,"new_york",5,5,10.506329113924,4.81150708763875,0.109973,2
80,"false",100,0.01,0.01,"new_york",5,5,15.9811320754717,5.43368734874989,0.0743285,2
20,"true",100,0.01,0.01,"new_york",5,5,5.575,2.76319677371272,0.384718,2
40,"true",100,0.01,0.01,"new_york",5,5,9.1,3.88636043984014,0.359432,2
80,"true",100,0.01,0.01,"new_york",5,5,14.66875,4.26293352062378,0.208991,2
20,"false",0.6,1,0.01,"new_york",5,5,5.5,3.00950874016721,0.0926058,2
40,"false",0.6,1,0.01,"new_york",5,5,10.4102564102564,4.03374048137238,0.0815085,2
80,"false",0.6,1,0.01,"new_york",5,5,15.5696202531646,4.76500925819352,0.0549398,2
20,"true",0.6,1,0.01,"new_york",5,5,2.6551724137931,1.96897112488741,0.656421,2
40,"true",0.6,1,0.01,"new_york",5,5,3.07894736842105,2.12299608467219,0.445089,2
80,"true",0.6,1,0.01,"new_york",5,5,2.72222222222222,2.05093861593886,0.433778,2
20,"false",20,1,0.01,"new_york",5,5,5.33333333333333,3.20713490294909,0.169798,2
40,"false",20,1,0.01,"new_york",5,5,11,4.54129679974527,0.193372,2
80,"false",20,1,0.01,"new_york",5,5,15.5786163522013,5.20999969362562,0.0887602,2
20,"true",20,1,0.01,"new_york",5,5,2.97142857142857,2.21606055191367,0.61545,2
40,"true",20,1,0.01,"new_york",5,5,4.61111111111111,2.6830482745971,0.486602,2
80,"true",20,1,0.01,"new_york",5,5,5.78947368421053,3.14048880269182,0.212963,2
20,"false",50,1,0.01,"new_york",5,5,5.51428571428571,3.04255531702266,0.172402,2
40,"false",50,1,0.01,"new_york",5,5,10.6666666666667,4.59436884764655,0.151123,2
80,"false",50,1,0.01,"new_york",5,5,16.0375,5.37977519345144,0.0641863,2
20,"true",50,1,0.01,"new_york",5,5,4.27027027027027,2.30517110293657,0.379934,2
40,"true",50,1,0.01,"new_york",5,5,6.375,3.28161352718021,0.293378,2
80,"true",50,1,0.01,"new_york",5,5,11.2875,4.21495913422001,0.1582,2
20,"false",100,1,0.01,"new_york",5,5,5.27777777777778,2.96273147243853,0.216693,2
40,"false",100,1,0.01,"new_york",5,5,10.5641025641026,4.6975808739463,0.149318,2
80,"false",100,1,0.01,"new_york",5,5,15.79375,5.34012563746391,0.103933,2
20,"true",100,1,0.01,"new_york",5,5,5.525,2.38572141430358,0.494367,2
40,"true",100,1,0.01,"new_york",5,5,9.55,3.76828873628335,0.200146,2
80,"true",100,1,0.01,"new_york",5,5,15.55,4.33038119082623,0.133905,2
20,"false",0.6,0.01,0.005,"new_york",5,10,29.275,11.0313945930089,0.186806,2
40,"false",0.6,0.01,0.005,"new_york",5,10,42.15,12.5214752234771,0.0796473,2
80,"false",0.6,0.01,0.005,"new_york",5,10,43.1875,9.66949915127345,0.0528838,2
20,"true",0.6,0.01,0.005,"new_york",5,10,19.6,7.43794843509129,0.463022,2
40,"true",0.6,0.01,0.005,"new_york",5,10,30.725,7.79479703132119,0.188887,2
80,"true",0.6,0.01,0.005,"new_york",5,10,40.3375,10.4284851194597,0.187683,2
20,"false",20,0.01,0.005,"new_york",5,10,29.975,12.3069450894971,0.160976,2
40,"false",20,0.01,0.005,"new_york",5,10,41.95,12.1007375023701,0.10389,2
80,"false",20,0.01,0.005,"new_york",5,10,43.56875,8.99519219941422,0.0645071,2
20,"true",20,0.01,0.005,"new_york",5,10,21,9.18750545089669,0.469711,2
40,"true",20,0.01,0.005,"new_york",5,10,35.4875,7.05313243992978,0.2954,2
80,"true",20,0.01,0.005,"new_york",5,10,49.35,7.67844323844604,0.174371,2
20,"false",50,0.01,0.005,"new_york",5,10,30.15,12.0926975209559,0.13013,2
40,"false",50,0.01,0.005,"new_york",5,10,42.2375,12.3116120447016,0.0574858,2
80,"false",50,0.01,0.005,"new_york",5,10,43.75625,9.57903034377927,0.0873324,2
20,"true",50,0.01,0.005,"new_york",5,10,23.5,6.52411699497354,0.280873,2
40,"true",50,0.01,0.005,"new_york",5,10,39.0625,6.53586744748845,0.321746,2
80,"true",50,0.01,0.005,"new_york",5,10,52.2125,8.31183705447393,0.188392,2
20,"false",100,0.01,0.005,"new_york",5,10,29.825,11.054381890199,0.123897,2
40,"false",100,0.01,0.005,"new_york",5,10,42.375,11.6764124453933,0.0845257,2
80,"false",100,0.01,0.005,"new_york",5,10,43.20625,8.26837338463092,0.0555336,2
20,"true",100,0.01,0.005,"new_york",5,10,29.975,6.84063087508972,0.418573,2
40,"true",100,0.01,0.005,"new_york",5,10,46.4375,8.64612849630883,0.260857,2
80,"true",100,0.01,0.005,"new_york",5,10,54.05625,8.59372805886279,0.155573,2
20,"false",0.6,1,0.005,"new_york",5,10,30.675,11.6054529623595,0.177665,2
40,"false",0.6,1,0.005,"new_york",5,10,42.275,11.766692963239,0.0958429,2
80,"false",0.6,1,0.005,"new_york",5,10,43.1375,9.20383260338838,0.044513,2
20,"true",0.6,1,0.005,"new_york",5,10,14.675,6.98858960129901,0.376868,2
40,"true",0.6,1,0.005,"new_york",5,10,17.1428571428571,9.32274282786919,0.221942,2
80,"true",0.6,1,0.005,"new_york",5,10,11.0133333333333,8.56847353609374,0.19312,2
20,"false",20,1,0.005,"new_york",5,10,30.725,11.8797122903951,0.160745,2
40,"false",20,1,0.005,"new_york",5,10,41.8875,12.5314730361477,0.123647,2
80,"false",20,1,0.005,"new_york",5,10,42.8,8.76944380528709,0.0863463,2
20,"true",20,1,0.005,"new_york",5,10,20.375,7.24192742441629,0.453768,2
40,"true",20,1,0.005,"new_york",5,10,34.0125,6.07233558803125,0.229074,2
80,"true",20,1,0.005,"new_york",5,10,43.33125,8.71110176872921,0.153624,2
20,"false",50,1,0.005,"new_york",5,10,30.35,12.6075882725953,0.182467,2
40,"false",50,1,0.005,"new_york",5,10,41.8625,12.2781515843841,0.130952,2
80,"false",50,1,0.005,"new_york",5,10,43.3625,9.14074952543786,0.0636363,2
20,"true",50,1,0.005,"new_york",5,10,24.575,7.45890450470151,0.403698,2
40,"true",50,1,0.005,"new_york",5,10,40.25,5.5518271596049,0.256197,2
80,"true",50,1,0.005,"new_york",5,10,52.0125,8.00313421308829,0.128328,2
20,"false",100,1,0.005,"new_york",5,10,29.95,12.5717428365648,0.151339,2
40,"false",100,1,0.005,"new_york",5,10,42.7375,12.1798170363095,0.117092,2
80,"false",100,1,0.005,"new_york",5,10,43.45625,8.99884470222944,0.0897949,2
20,"true",100,1,0.005,"new_york",5,10,30.625,7.64161179131934,0.231724,2
40,"true",100,1,0.005,"new_york",5,10,45.6,7.82821899656798,0.204864,2
80,"true",100,1,0.005,"new_york",5,10,52.75625,8.42857290381762,0.0740684,2
20,"false",0.6,0.01,0.01,"new_york",5,10,8.11111111111111,3.94083223826627,0.219222,2
40,"false",0.6,0.01,0.01,"new_york",5,10,14.8860759493671,6.42109372777134,0.108457,2
80,"false",0.6,0.01,0.01,"new_york",5,10,20.5283018867925,6.63783871409689,0.0811774,2
20,"true",0.6,0.01,0.01,"new_york",5,10,4.59459459459459,3.0410109746181,0.500447,2
40,"true",0.6,0.01,0.01,"new_york",5,10,7.15189873417722,4.09217078495064,0.253868,2
80,"true",0.6,0.01,0.01,"new_york",5,10,11.1446540880503,4.68479425265552,0.232529,2
20,"false",20,0.01,0.01,"new_york",5,10,8.36842105263158,4.77844853613783,0.200671,2
40,"false",20,0.01,0.01,"new_york",5,10,15.5443037974684,7.06707328599335,0.1545,2
80,"false",20,0.01,0.01,"new_york",5,10,20.45625,7.01377519263557,0.0651266,2
20,"true",20,0.01,0.01,"new_york",5,10,5.21621621621622,2.98268275155042,0.44041,2
40,"true",20,0.01,0.01,"new_york",5,10,8.4625,3.99665603894942,0.374709,2
80,"true",20,0.01,0.01,"new_york",5,10,15.6875,4.30180231352559,0.210245,2
20,"false",50,0.01,0.01,"new_york",5,10,8.21052631578947,4.17300134867526,0.163169,2
40,"false",50,0.01,0.01,"new_york",5,10,15.1139240506329,6.59834350185838,0.103335,2
80,"false",50,0.01,0.01,"new_york",5,10,20.38125,7.14175592364763,0.124088,2
20,"true",50,0.01,0.01,"new_york",5,10,5.69230769230769,2.59710209103436,0.374862,2
40,"true",50,0.01,0.01,"new_york",5,10,10.05,4.08113908149816,0.346875,2
80,"true",50,0.01,0.01,"new_york",5,10,17.80625,3.80250972236485,0.20699,2
20,"false",100,0.01,0.01,"new_york",5,10,8.23076923076923,4.72095852478208,0.187693,2
40,"false",100,0.01,0.01,"new_york",5,10,14.5569620253165,6.92218069138479,0.122116,2
80,"false",100,0.01,0.01,"new_york",5,10,20.377358490566,6.96435703619747,0.0662079,2
20,"true",100,0.01,0.01,"new_york",5,10,8.6,2.92469590792721,0.491782,2
40,"true",100,0.01,0.01,"new_york",5,10,13.575,4.5667344231014,0.336112,2
80,"true",100,0.01,0.01,"new_york",5,10,21.93125,4.19661719864341,0.192399,2
20,"false",0.6,1,0.01,"new_york",5,10,9.11111111111111,4.05517502019881,0.159994,2
40,"false",0.6,1,0.01,"new_york",5,10,15.7692307692308,6.0579947754435,0.0808087,2
80,"false",0.6,1,0.01,"new_york",5,10,20.4746835443038,5.64975549562673,0.0517663,2
20,"true",0.6,1,0.01,"new_york",5,10,3.86666666666667,2.48767074733101,0.451352,2
40,"true",0.6,1,0.01,"new_york",5,10,4.53703703703704,3.08198026858721,0.324815,2
80,"true",0.6,1,0.01,"new_york",5,10,3.58823529411765,2.40098019199512,0.436397,2
20,"false",20,1,0.01,"new_york",5,10,8.51351351351351,3.90598985620249,0.23862,2
40,"false",20,1,0.01,"new_york",5,10,15.7948717948718,6.2008775549016,0.126539,2
80,"false",20,1,0.01,"new_york",5,10,20.4625,6.63977674475022,0.108098,2
20,"true",20,1,0.01,"new_york",5,10,5.21052631578947,2.86788268010676,0.482891,2
40,"true",20,1,0.01,"new_york",5,10,8.175,3.74427833542921,0.302562,2
80,"true",20,1,0.01,"new_york",5,10,12.7625,4.13375048615189,0.166826,2
20,"false",50,1,0.01,"new_york",5,10,8.18421052631579,4.56695097978707,0.274173,2
40,"false",50,1,0.01,"new_york",5,10,15.2911392405063,6.89695566198888,0.137266,2
80,"false",50,1,0.01,"new_york",5,10,20.725,6.55595173446648,0.0872512,2
20,"true",50,1,0.01,"new_york",5,10,6.3,3.20416395751944,0.397164,2
40,"true",50,1,0.01,"new_york",5,10,10.6125,3.84343513941449,0.318973,2
80,"true",50,1,0.01,"new_york",5,10,18.2625,4.17010549917071,0.16266,2
20,"false",100,1,0.01,"new_york",5,10,8.67567567567568,4.78454719820924,0.266656,2
40,"false",100,1,0.01,"new_york",5,10,15.025,6.51381200492024,0.173446,2
80,"false",100,1,0.01,"new_york",5,10,20.5875,6.66105502815059,0.108365,2
20,"true",100,1,0.01,"new_york",5,10,9.35,3.11777369616732,0.316483,2
40,"true",100,1,0.01,"new_york",5,10,15.0625,3.56616927404452,0.25471,2
80,"true",100,1,0.01,"new_york",5,10,22.65,4.4456182936211,0.103495,2
20,"false",0.6,0.01,0.005,"new_york",2,2,15.225,6.61190650964665,0.107997,3
40,"false",0.6,0.01,0.005,"new_york",2,2,24.975,7.64559110148713,0.128618,3
80,"false",0.6,0.01,0.005,"new_york",2,2,32.125,6.92706840803234,0.0878887,3
20,"true",0.6,0.01,0.005,"new_york",2,2,8.89473684210526,4.32959316286222,0.420477,3
40,"true",0.6,0.01,0.005,"new_york",2,2,12.7948717948718,6.62611710622653,0.316862,3
80,"true",0.6,0.01,0.005,"new_york",2,2,17.3354430379747,9.14888233018871,0.228037,3
20,"false",20,0.01,0.005,"new_york",2,2,15.05,6.18911368494134,0.203968,3
40,"false",20,0.01,0.005,"new_york",2,2,25.225,7.3363582177218,0.142185,3
80,"false",20,0.01,0.005,"new_york",2,2,32.75625,6.73743589600897,0.101708,3
20,"true",20,0.01,0.005,"new_york",2,2,10.625,4.49322852346757,0.47682,3
40,"true",20,0.01,0.005,"new_york",2,2,16.3,6.36922982844825,0.283674,3
80,"true",20,0.01,0.005,"new_york",2,2,25.4875,9.29799295310417,0.191659,3
20,"false",50,0.01,0.005,"new_york",2,2,14.7,6.68791485653078,0.194274,3
40,"false",50,0.01,0.005,"new_york",2,2,24.75,7.11834854976555,0.108275,3
80,"false",50,0.01,0.005,"new_york",2,2,32.36875,6.61770245999747,0.0960976,3
20,"true",50,0.01,0.005,"new_york",2,2,13.425,5.81724888717894,0.418044,3
40,"true",50,0.01,0.005,"new_york",2,2,19,6.22774518799399,0.321439,3
80,"true",50,0.01,0.005,"new_york",2,2,29.375,8.9931840018186,0.188453,3
20,"false",100,0.01,0.005,"new_york",2,2,14.925,5.61311422314309,0.187735,3
40,"false",100,0.01,0.005,"new_york",2,2,25.025,7.55733359983801,0.083062,3
80,"false",100,0.01,0.005,"new_york",2,2,32.4375,7.25084033299529,0.0641123,3
20,"true",100,0.01,0.005,"new_york",2,2,14.75,6.75106829153158,0.43071,3
40,"true",100,0.01,0.005,"new_york",2,2,24.4,9.02542120059232,0.260376,3
80,"true",100,0.01,0.005,"new_york",2,2,33.40625,9.09232648684572,0.134399,3
20,"false",0.6,1,0.005,"new_york",2,2,14.8,5.84500663507772,0.198115,3
40,"false",0.6,1,0.005,"new_york",2,2,23.8125,7.02093388789752,0.0926919,3
80,"false",0.6,1,0.005,"new_york",2,2,30.64375,6.5130221515952,0.0455301,3
20,"true",0.6,1,0.005,"new_york",2,2,6.54545454545455,4.59681213649001,0.55782,3
40,"true",0.6,1,0.005,"new_york",2,2,7.26,5.52105432108094,0.297536,3
80,"true",0.6,1,0.005,"new_york",2,2,6.42424242424242,5.55271411407377,0.216105,3
20,"false",20,1,0.005,"new_york",2,2,14.35,6.66621793361585,0.157114,3
40,"false",20,1,0.005,"new_york",2,2,24.3375,6.94634727798208,0.0781178,3
80,"false",20,1,0.005,"new_york",2,2,31.60625,5.82350137279916,0.0615322,3
20,"true",20,1,0.005,"new_york",2,2,9.74358974358974,5.24011826261658,0.36067,3
40,"true",20,1,0.005,"new_york",2,2,12.5696202531646,6.64615474773696,0.339488,3
80,"true",20,1,0.005,"new_york",2,2,15.2207792207792,9.32509913612989,0.139797,3
20,"false",50,1,0.005,"new_york",2,2,15.175,6.08860853119609,0.196477,3
40,"false",50,1,0.005,"new_york",2,2,25.275,6.83434180064922,0.118301,3
80,"false",50,1,0.005,"new_york",2,2,32.425,6.52383149372288,0.0596363,3
20,"true",50,1,0.005,"new_york",2,2,13.725,5.46779616223894,0.507566,3
40,"true",50,1,0.005,"new_york",2,2,19.6625,7.57234099214145,0.330632,3
80,"true",50,1,0.005,"new_york",2,2,26.6625,9.09895805770359,0.145156,3
20,"false",100,1,0.005,"new_york",2,2,15.675,5.7929554920898,0.175501,3
40,"false",100,1,0.005,"new_york",2,2,25.35,7.6457980517472,0.136227,3
80,"false",100,1,0.005,"new_york",2,2,32.3625,6.45593432822194,0.0737141,3
20,"true",100,1,0.005,"new_york",2,2,16.1,7.97045827592147,0.253245,3
40,"true",100,1,0.005,"new_york",2,2,22.8625,9.10660318225118,0.125089,3
80,"true",100,1,0.005,"new_york",2,2,33.3125,9.09570878156253,0.113812,3
20,"false",0.6,0.01,0.01,"new_york",2,2,3.6,2.25179666828382,0.19979,3
40,"false",0.6,0.01,0.01,"new_york",2,2,7.20253164556962,3.53509781838129,0.21041,3
80,"false",0.6,0.01,0.01,"new_york",2,2,11.7987421383648,4.24231229374306,0.0704951,3
20,"true",0.6,0.01,0.01,"new_york",2,2,2.66666666666667,2.63117405792109,0.563806,3
40,"true",0.6,0.01,0.01,"new_york",2,2,3.28125,2.30574678877978,0.528962,3
80,"true",0.6,0.01,0.01,"new_york",2,2,4.76984126984127,2.94526792917099,0.314262,3
20,"false",20,0.01,0.01,"new_york",2,2,3.12121212121212,1.76347625015153,0.254343,3
40,"false",20,0.01,0.01,"new_york",2,2,7.77333333333333,2.9111775890445,0.143198,3
80,"false",20,0.01,0.01,"new_york",2,2,12.1446540880503,4.5712869389617,0.102203,3
20,"true",20,0.01,0.01,"new_york",2,2,2.83870967741935,2.49127509779695,0.662427,3
40,"true",20,0.01,0.01,"new_york",2,2,4.1,2.79829140416231,0.420801,3
80,"true",20,0.01,0.01,"new_york",2,2,6.51948051948052,3.75424949502026,0.248159,3
20,"false",50,0.01,0.01,"new_york",2,2,3.77777777777778,2.35567534885568,0.327203,3
40,"false",50,0.01,0.01,"new_york",2,2,7.48717948717949,3.5919953928744,0.111094,3
80,"false",50,0.01,0.01,"new_york",2,2,12.3270440251572,4.46292300104308,0.126627,3
20,"true",50,0.01,0.01,"new_york",2,2,3.38235294117647,2.61713127566846,0.494234,3
40,"true",50,0.01,0.01,"new_york",2,2,4.70666666666667,2.46474237090917,0.41035,3
80,"true",50,0.01,0.01,"new_york",2,2,7.71337579617834,4.05894225739879,0.221808,3
20,"false",100,0.01,0.01,"new_york",2,2,3.62857142857143,2.34000646411518,0.275666,3
40,"false",100,0.01,0.01,"new_york",2,2,7.56410256410256,3.98891237199088,0.127758,3
80,"false",100,0.01,0.01,"new_york",2,2,12.35,4.67860109179022,0.0808669,3
20,"true",100,0.01,0.01,"new_york",2,2,3.86842105263158,2.69304462113733,0.547386,3
40,"true",100,0.01,0.01,"new_york",2,2,6.92105263157895,3.38925029230059,0.337859,3
80,"true",100,0.01,0.01,"new_york",2,2,10.1006289308176,4.78022690070207,0.172581,3
20,"false",0.6,1,0.01,"new_york",2,2,3.77142857142857,2.26333582917566,0.312017,3
40,"false",0.6,1,0.01,"new_york",2,2,7.1038961038961,3.13546947540059,0.109367,3
80,"false",0.6,1,0.01,"new_york",2,2,11.4303797468354,3.90878007034334,0.0630608,3
20,"true",0.6,1,0.01,"new_york",2,2,2.7,2.8302873203598,0.632295,3
40,"true",0.6,1,0.01,"new_york",2,2,2.51724137931034,2.41454949443654,0.538868,3
80,"true",0.6,1,0.01,"new_york",2,2,2.75862068965517,2.50221576684393,0.421519,3
20,"false",20,1,0.01,"new_york",2,2,4.08823529411765,2.86427998312785,0.316696,3
40,"false",20,1,0.01,"new_york",2,2,7.49350649350649,3.5341319809127,0.110293,3
80,"false",20,1,0.01,"new_york",2,2,12.1582278481013,4.01354736418668,0.0605763,3
20,"true",20,1,0.01,"new_york",2,2,2.64285714285714,2.02236176040467,0.450876,3
40,"true",20,1,0.01,"new_york",2,2,3.44262295081967,2.0778561881896,0.520265,3
80,"true",20,1,0.01,"new_york",2,2,4.2212389380531,2.80539821872282,0.243531,3
20,"false",50,1,0.01,"new_york",2,2,3.61111111111111,2.06020495204833,0.281737,3
40,"false",50,1,0.01,"new_york",2,2,7.21794871794872,3.09019158779582,0.164981,3
80,"false",50,1,0.01,"new_york",2,2,12.2341772151899,4.18393610052012,0.0613502,3
20,"true",50,1,0.01,"new_york",2,2,3.10810810810811,2.13155894676726,0.462487,3
40,"true",50,1,0.01,"new_york",2,2,4.58441558441558,3.04073506240743,0.414668,3
80,"true",50,1,0.01,"new_york",2,2,6.91666666666667,4.01924135568752,0.232379,3
20,"false",100,1,0.01,"new_york",2,2,3.51428571428571,1.86880629675467,0.267742,3
40,"false",100,1,0.01,"new_york",2,2,7.55128205128205,3.4777490701226,0.178142,3
80,"false",100,1,0.01,"new_york",2,2,12.0375,4.24691897199805,0.11512,3
20,"true",100,1,0.01,"new_york",2,2,4.18181818181818,2.86634071437941,0.359768,3
40,"true",100,1,0.01,"new_york",2,2,6.56578947368421,3.62706686388433,0.201445,3
80,"true",100,1,0.01,"new_york",2,2,10.6875,4.91588044028175,0.157566,3
20,"false",0.6,0.01,0.005,"new_york",2,5,19.5,7.49700795018441,0.177376,3
40,"false",0.6,0.01,0.005,"new_york",2,5,30.5,9.23806106019541,0.117166,3
